model_name,variant_label,perturbation_id,horizon_s,occupied_iou,semantic_miou,false_free_rate,false_occupied_rate,pred_gt_occupied_ratio,small_object_false_free,new_visible_recall,front_sector_false_free,dynamic_false_free,static_false_free,active_voxel_count,wrong_class_activation,A10_front_h6_recovery_ratio,reliability_front_sector,reliability_small_object,reliability_new_visible,risk_error_correlation,clean_occupied_iou_delta,clean_semantic_miou_delta,clean_false_positive_delta,active_voxel_count_delta,pred_gt_density_delta,wrong_class_activation_delta,C4_false_positive_delta,front_sector_false_free_rate,small_object_false_free_rate,dynamic_object_false_free_rate,future_h4_h6_false_free_rate,A10_front_h6_recovery_rate,false_positive_rate,density_drift,wrong_class_rate,clean_A0_metric_drift,repaired_camera_count,memory_age_frame,feature_distance_current_memory,repair_triggered_ratio,feature_norm_drift,sample_index,uses_future_info,uses_current_clean_same_frame,uses_gt_repair,case_count,blend_alpha
epoch_56_original,R0_degraded_native,A10_drop_front_triplet,2,0.13989864401299756,0.057597538533849316,0.703403808569959,0.06373604046401757,1.4284372200540054,0.8024947116079035,0.22881941866920297,0.8392546516838632,0.5905902378589338,0.7105016232305802,48765.25,0.09381737403762697,0.0,0.16074534831613693,0.19750528839209647,0.22881941866920297,0.8392546516838632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392546516838632,0.8024947116079035,0.5905902378589338,0.0,0.0,0.06373604046401757,0.0,0.09381737403762697,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,20,
epoch_56_original,R0_degraded_native,A10_drop_front_triplet,4,0.12581513773185612,0.046902137579373344,0.7317615593466269,0.06487154091855513,1.4166952363552023,0.8509326076483925,0.2185671780374255,0.8551626251248102,0.6147531189391808,0.7393613011899955,48474.55,0.09373593391362192,0.0,0.14483737487518988,0.1490673923516075,0.2185671780374255,0.8551626251248102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8551626251248102,0.8509326076483925,0.6147531189391808,0.7317615593466269,0.0,0.06487154091855513,0.0,0.09373593391362192,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,20,
epoch_56_original,R0_degraded_native,A10_drop_front_triplet,6,0.11813078110241912,0.03936165342398813,0.7479708421261997,0.06491447496798125,1.4047137752001873,0.8696778486742934,0.20663200760547365,0.8445782455829007,0.6431115985566934,0.7550862729220192,47888.3,0.09463917096822665,0.06330567236590427,0.15542175441709913,0.1303221513257066,0.20663200760547365,0.8445782455829007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8445782455829007,0.8696778486742934,0.6431115985566934,0.7479708421261997,0.06330567236590427,0.06491447496798125,0.0,0.09463917096822665,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,20,
epoch_56_original,R1_replace_tminus1,A10_drop_front_triplet,0,0.2442162575646817,0.10073948297292712,0.49281774514717147,0.06024147447534195,1.5836929455662074,0.6311351375132481,0.0,0.31052937601784947,0.4031795432149895,0.4982371935803064,53715.5,0.12604487445611945,0.0,0.6894706239821506,0.368864862486752,0.0,0.31052937601784947,0.0994009306940669,0.036112612363947735,0.0006548709127372776,0.1648204211925944,0.21765542345196964,0.02613715727788641,0.0006548709127372776,0.31052937601784947,0.6311351375132481,0.4031795432149895,0.0,0.0,0.06024147447534195,0.21765542345196964,0.12604487445611945,0.0994009306940669,3.0,1.0,0.04678967881834868,1.0,18427.767340596518,9.5,0.0,0.0,0.0,20,
epoch_56_original,R1_replace_tminus1,A10_drop_front_triplet,2,0.2334785555834984,0.09072539183635839,0.4966103115912415,0.06532082444049377,1.66138814449859,0.6674391739395404,0.3723929429468976,0.37202574959662704,0.42495418064143237,0.5011136654143923,56770.2,0.13662022888735986,0.0,0.627974250403373,0.33256082606045967,0.3723929429468976,0.37202574959662704,0.09357991157050086,0.033127853302509044,0.0015847839764761985,0.1702933368238866,0.23295092444458435,0.042802854849732876,0.0015847839764761985,0.37202574959662704,0.6674391739395404,0.42495418064143237,0.0,0.0,0.06532082444049377,0.23295092444458435,0.13662022888735986,0.09357991157050086,3.0,1.0,0.04678967881834868,1.0,18427.767340596518,9.5,0.0,0.0,0.0,20,
epoch_56_original,R1_replace_tminus1,A10_drop_front_triplet,4,0.22956955841135357,0.08263519103349504,0.500380719569535,0.06648958323754448,1.6782842131324727,0.6264056633231325,0.38326808257060413,0.3641088680548685,0.43862702853230917,0.5043081198397235,57384.3,0.1424802302762533,0.0,0.6358911319451316,0.3735943366768674,0.38326808257060413,0.3641088680548685,0.10375442067949744,0.03573305345412169,0.0016180423189893372,0.18846530888376373,0.26158897677727055,0.048744296362631404,0.0016180423189893372,0.3641088680548685,0.6264056633231325,0.43862702853230917,0.500380719569535,0.0,0.06648958323754448,0.26158897677727055,0.1424802302762533,0.10375442067949744,3.0,1.0,0.04678967881834868,1.0,18427.767340596518,9.5,0.0,0.0,0.0,20,
epoch_56_original,R1_replace_tminus1,A10_drop_front_triplet,6,0.22586194387162056,0.07354263981417666,0.5062644556267444,0.06666210817147464,1.682287172946491,0.5880587750241351,0.3822761828669277,0.3538388774789223,0.48330265786159304,0.5079684394010612,57212.75,0.1476389882876687,0.5435465122275482,0.6461611225210777,0.411941224975865,0.3822761828669277,0.3538388774789223,0.10773116276920143,0.03418098639018853,0.0017476332034933781,0.19915206239795294,0.2775733977463041,0.052999817319442054,0.0017476332034933781,0.3538388774789223,0.5880587750241351,0.48330265786159304,0.5062644556267444,0.5435465122275482,0.06666210817147464,0.2775733977463041,0.1476389882876687,0.10773116276920143,3.0,1.0,0.04678967881834868,1.0,18427.767340596518,9.5,0.0,0.0,0.0,20,
epoch_56_original,R2_replace_tminus2,A10_drop_front_triplet,0,0.23969477202933415,0.09327990990437467,0.5016836313441465,0.06036814985210872,1.5769633461822956,0.6970939347436813,0.0,0.34469063610833495,0.4681977183224745,0.5039381106150871,53493.25,0.13018044251352523,0.0,0.6553093638916649,0.3029060652563186,0.0,0.34469063610833495,0.09487944515871934,0.028653039295395293,0.0007815462895040548,0.1603388378483513,0.21092582406805788,0.030272725335292166,0.0007815462895040548,0.34469063610833495,0.6970939347436813,0.4681977183224745,0.0,0.0,0.06036814985210872,0.21092582406805788,0.13018044251352523,0.09487944515871934,3.0,2.0,0.047094807446454515,1.0,18505.58605499268,9.5,0.0,0.0,0.0,20,
epoch_56_original,R2_replace_tminus2,A10_drop_front_triplet,2,0.22655621557543096,0.0859288372952178,0.5082054982434411,0.06603616317230969,1.6629670607966704,0.6929842000598817,0.35514687101640197,0.3979283795542745,0.4856756925329867,0.509900547096588,56805.45,0.1402043326042424,0.0,0.6020716204457255,0.3070157999401183,0.35514687101640197,0.3979283795542745,0.0866575715624334,0.02833129876136849,0.002300122708292124,0.1708343654817549,0.23452984074266517,0.046386958566615455,0.002300122708292124,0.3979283795542745,0.6929842000598817,0.4856756925329867,0.0,0.0,0.06603616317230969,0.23452984074266517,0.1402043326042424,0.0866575715624334,3.0,2.0,0.047094807446454515,1.0,18505.58605499268,9.5,0.0,0.0,0.0,20,
epoch_56_original,R2_replace_tminus2,A10_drop_front_triplet,4,0.22334938330527962,0.07800675011054944,0.5088248112060068,0.06778209512501339,1.693640768014276,0.6664703079522118,0.36954160117231094,0.3696247813220518,0.4987457360971767,0.5097279310863018,57872.45,0.14640516579105717,0.0,0.6303752186779483,0.3335296920477881,0.36954160117231094,0.3696247813220518,0.09753424557342354,0.031104612531176107,0.0029105542064582542,0.19864240754950405,0.2769455316590735,0.05266923187743523,0.0029105542064582542,0.3696247813220518,0.6664703079522118,0.4987457360971767,0.5088248112060068,0.0,0.06778209512501339,0.2769455316590735,0.14640516579105717,0.09753424557342354,3.0,2.0,0.047094807446454515,1.0,18505.58605499268,9.5,0.0,0.0,0.0,20,
epoch_56_original,R2_replace_tminus2,A10_drop_front_triplet,6,0.21900315606908083,0.0694332368571151,0.5173580375482032,0.06775800143909752,1.6907899262868793,0.6558944003100434,0.3646232442766881,0.3573546908907519,0.5365000066100598,0.5164341535074926,57495.15,0.15106007328959584,0.5306448508510465,0.6426453091092481,0.3441055996899566,0.3646232442766881,0.3573546908907519,0.10087237496666171,0.030071583433126957,0.002843526471116259,0.20531262617338858,0.2860761510866924,0.05642090232136917,0.002843526471116259,0.3573546908907519,0.6558944003100434,0.5365000066100598,0.5173580375482032,0.5306448508510465,0.06775800143909752,0.2860761510866924,0.15106007328959584,0.10087237496666171,3.0,2.0,0.047094807446454515,1.0,18505.58605499268,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A10_drop_front_triplet,0,0.2456796272316301,0.09858842244151114,0.4912723225957169,0.059860210896168234,1.5783559044125426,0.6383816004832352,0.0,0.31389752425469863,0.41913270907378897,0.4957453228740338,53532.45,0.12681754240121465,0.0,0.6861024757453014,0.3616183995167647,0.0,0.31389752425469863,0.1008643003610153,0.03396155183253176,0.0002736073335635796,0.1608236068380824,0.2123183822983051,0.02690982522298162,0.0002736073335635796,0.31389752425469863,0.6383816004832352,0.41913270907378897,0.0,0.0,0.059860210896168234,0.2123183822983051,0.12681754240121465,0.1008643003610153,3.0,1.0,0.04440976578290715,1.0,16942.992058817545,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A10_drop_front_triplet,2,0.23236382007740808,0.08969306854191371,0.49939336019795205,0.06522520284223776,1.6569185421071229,0.661982016087543,0.36605693628385266,0.3749659024739954,0.4427904746145811,0.503052708700706,56616.2,0.13570839998914613,0.0,0.6250340975260047,0.33801798391245697,0.36605693628385266,0.3749659024739954,0.09246517606441057,0.0320955300080644,0.0014891623782202022,0.16713382431166832,0.22848132205311716,0.04189102595151915,0.0014891623782202022,0.3749659024739954,0.661982016087543,0.4427904746145811,0.0,0.0,0.06522520284223776,0.22848132205311716,0.13570839998914613,0.09246517606441057,3.0,1.0,0.04440976578290715,1.0,16942.992058817545,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A10_drop_front_triplet,4,0.22852545644638736,0.08113560544542499,0.5026242560201916,0.06649227768193852,1.6764791012885525,0.6459294379472388,0.3786009309275372,0.3660295899192608,0.4662363091563807,0.5050582821782512,57305.75,0.14170976337286015,0.0,0.6339704100807392,0.3540705620527612,0.3786009309275372,0.3660295899192608,0.10271031871453126,0.03423346786605165,0.0016207367633833895,0.18660858233170766,0.2597838649333499,0.047973829459238185,0.0016207367633833895,0.3660295899192608,0.6459294379472388,0.4662363091563807,0.5026242560201916,0.0,0.06649227768193852,0.2597838649333499,0.14170976337286015,0.10271031871453126,3.0,1.0,0.04440976578290715,1.0,16942.992058817545,9.5,0.0,0.0,0.0,20,
epoch_56_original,R3_ema_K2,A10_drop_front_triplet,6,0.22474343448333522,0.07240106033898142,0.5094284075002337,0.06652264100695977,1.676669755473916,0.6178245011144614,0.3762972175654259,0.3552742273317727,0.5092606911649498,0.5097877972406286,57019.95,0.14671349000589426,0.5420948165778825,0.6447257726682273,0.3821754988855386,0.3762972175654259,0.3552742273317727,0.10661265338091612,0.03303940691499328,0.0016081660389784965,0.1949760794406403,0.2719559802737287,0.052074319037667585,0.0016081660389784965,0.3552742273317727,0.6178245011144614,0.5092606911649498,0.5094284075002337,0.5420948165778825,0.06652264100695977,0.2719559802737287,0.14671349000589426,0.10661265338091612,3.0,1.0,0.04440976578290715,1.0,16942.992058817545,9.5,0.0,0.0,0.0,20,
epoch_56_original,R4_ema_K3,A10_drop_front_triplet,0,0.24598956871083644,0.10157826010318385,0.4915058508740563,0.059648040288860435,1.574429687130786,0.6444325176619051,0.0,0.3148560853620599,0.4236456499901723,0.4957900553848439,53393.85,0.12655096606505584,0.0,0.6851439146379401,0.3555674823380949,0.0,0.3148560853620599,0.10117424184022164,0.036951389494204456,6.143672625578584e-05,0.1576555072914283,0.2083921650165485,0.02664324888682283,6.143672625578584e-05,0.3148560853620599,0.6444325176619051,0.4236456499901723,0.0,0.0,0.059648040288860435,0.2083921650165485,0.12655096606505584,0.10117424184022164,3.0,2.0,0.043448654624323055,1.0,16355.932534281412,9.5,0.0,0.0,0.0,20,
epoch_56_original,R4_ema_K3,A10_drop_front_triplet,2,0.23181190648456465,0.09070212567495889,0.5012767975626742,0.06500942440447902,1.6513226258137295,0.681241544566844,0.36323117677586736,0.37783256840784774,0.4492948470120933,0.5047148185228569,56422.4,0.13584131247448988,0.0,0.6221674315921523,0.3187584554331561,0.36323117677586736,0.37783256840784774,0.09191326247156714,0.03310458714110957,0.0012733839404614742,0.16299157011670184,0.22288540575972382,0.04202393843686293,0.0012733839404614742,0.37783256840784774,0.681241544566844,0.4492948470120933,0.0,0.0,0.06500942440447902,0.22288540575972382,0.13584131247448988,0.09191326247156714,3.0,2.0,0.043448654624323055,1.0,16355.932534281412,9.5,0.0,0.0,0.0,20,
